,helpful_votes,location_id,lang,review_id,review,review_subject,trip_type,travel_date,rating,location_name,province,place_id
72,2,456262,en,889296473,"I visited Wat Suthat the last day of Songkran, actually that afternoon, and there were the remnants of the lovely traditional temple fair they had put on - very suitable, proper, and fun. The inner complex requires an entrance fee - from foreigners, not from non-Buddhists, which is legally fine but a bit of an issue if considered from the faith perspective. A very good, self-contained, vibrant yet peaceful place to go.",Songkran visit,NONE,2023-04-30,5,Wat Suthat,Bangkok,P03013472
73,0,2274256,en,919699933,Peaceful and non tourist temple. A good place to meditate and relax. The boat ride to cross the river is also a good experience.  ,Peaceful!,Solo travel,2023-08-31,5,Wat Rakang Kositaram,Bangkok,P03013472
74,0,2274256,en,884045159,"Wat Rakhangkhositaram Woramahaviharn is a monastery in Bangkok's Bang Noi district located close to the west bank of the Chao Phraya River. The temple was built during the Ayutthaya period (1351-1767). In later years, it was restored by King Taksin (1767-1782) and he named it a royal temple. During the reign of Rama I (1782-1809), a bell was found there and moved to Wat Phra Kaew (Temple of the Emerald Buddha). In the old tripitaka hall there are beautiful and precious Thai paintings. In addition, the Tourism Authority of Thailand supported the idea to include Wat Rakhangkhositaram in the ""Respect to the Nine Temples"" campaign along with other similar places in Bangkok such as: Wat Phra Kaew, Wat Pho, Wat Arun and others. Amazing temple that makes a big impression.",Wat Rakhangkhositaram Woramahaviharn - amazing monastery in Bangkok,NONE,2022-10-31,5,Wat Rakang Kositaram,Bangkok,P03013472
75,3,2274256,en,734219041,"I've never visited Wat Rakang by boat before, this is my first time. It is very convenient comparing to my past trips via car. 
The temple is cleane and well set after major landscape improvement , it was not as crowded as I expected or comparing to Wat Arun, the majority of the visitors were local Bankokians coming to pay a respect to the famous former Abbot who was also held a position as the first supreme patriarch during King Rama the 1st and the other reknown abbot "" Somdej Toh"" who had a lot of contribution to the kingdom of Siam during King Rama the 4th era. 
There is a belief among Thai's that visiting and paying a respect to Wat Rakang ( Rakang in Thai means ""Bell"" ) , you will be popular and be heard by other on your good reputations.
Overall,  like I previously mentioned the temple is a lot cleaner and well maintained.The toilet is up to new standard. Tourist can also walk around the nearby restaurant and theater to enjoy an atmosphere during sunset. It's quite cozy.",Visit Wat Rakang by boat,NONE,2019-12-31,4,Wat Rakang Kositaram,Bangkok,P03013472
76,0,2274256,en,733224123,"Very nice mixture of temples and Buddha’s, located opposite the kings palace on the other side of the river.

Seems to have more locals than tourists which is nice.

It was nice also visiting at night as I stayed in hotel close by and got the chance to visit a few times.

Maybe not worth crossing river to see but worth a look if on this side of the river.",Nice place to visit without the crowd ,NONE,2019-12-31,4,Wat Rakang Kositaram,Bangkok,P03013472
77,0,2274256,en,717628888,"Over a hundred years ago, this temple was the residence of one of the highest respect supreme patriarch of the kingdom. Nowadays, the people casted a hugh figurine in memory of the supreme patriarch that stands high by the pier on the bank of Chao Phraya River.",Temple of a late supreme patriarch ,Solo travel,2019-10-31,5,Wat Rakang Kositaram,Bangkok,P03013472
78,0,311044,en,964351849,"The most significant are the jade budas and the reclining buda. This is a great site to learn about Thailand's history, and if you get tired from all the walking, there are lots of food and drink establishments to explore.","There are several budas here, as well as the royal palace.",Family,2024-08-31,5,Temple of the Emerald Buddha (Wat Phra Kaew),Bangkok,P03013472
79,0,311044,en,960804051,"The exciting view Temple andCapture from Tourist round the world , bhudda and big place and attraction people thai and Foreigner  weekend  lots of people came",Thai temple,Family,2024-07-31,4,Temple of the Emerald Buddha (Wat Phra Kaew),Bangkok,P03013472
80,0,311044,en,959961561,Our guide Bella was extremely knowledgeable and gave us the history behind each site. The tour was at our pace and we stopped at other places along the way to take nice pictures,Excellent Tour of Bangkok,Family,2024-07-31,5,Temple of the Emerald Buddha (Wat Phra Kaew),Bangkok,P03013472
81,0,311044,en,958970048,"Wat Phra Kaew has beautiful patterns on the walls and the weather is quite hot. People around there are quite good at using language to communicate and are friendly. And Wat Phra Kaew is also a landmark. And there, the vendors use communication quite well. There's a lot of food there.
Most of the people are foreigners who come here because Wat Phra Kaew is popular among foreigners. And there, the security checks are quite good and you shouldn't wear clothes that have tears or holes in your clothes because it doesn't fit the place. There are lots of places to take pictures. Overall, it's considered quite good.",Wat Phra Kaew,Friends getaway,2024-01-31,5,Temple of the Emerald Buddha (Wat Phra Kaew),Bangkok,P03013472
82,0,311044,en,958958179,"Wat Phra Kaew is a very beautiful temple with many places to worship and most of the people who go there are foreigners who come to visit our local temple. Wat Phra Kaew is a temple with a lot of trees and is extremely shady. And Wat Phra Kaew is still a landmark that most tourists like to visit and take photos. And most importantly, the vendors there are very good at using language to communicate and welcome tourists. The food was extremely delicious. Most importantly, the people there are friendly as well.",Wat Phra Kaew,Friends getaway,2024-01-31,5,Temple of the Emerald Buddha (Wat Phra Kaew),Bangkok,P03013472
83,1,7660023,en,710250282,The nice and beautiful place of Gods then nearby get enjoy the unique Chinese noodle soups never taste and impress them with the last point is Thai ancient woods restaurant make my day lovely and happy.😄,To respect the Gods place and tour nice dishes.,Friends getaway,2019-08-31,4,Tiger God Shrine,Bangkok,P03013449
84,0,7660023,en,691967204,This is a Chinese Tao temple. Very different from others here. The architecture is beautiful. Lots of locals praying. ,Tao,Friends getaway,2019-07-31,5,Tiger God Shrine,Bangkok,P03013449
85,0,7660023,en,656987644,"One of the main places of worship for Thai-Chinese Buddhists. This shrine is considered by many to be top 10 of worship in the city, surrounding with many local restaurant where very amazing ! And some restaurant also got the Bib gourmet from Michelin guide including Best PAD Thai in town as Thipsamai Pad Thai / Chicken Rice and Rad Nar (Noodle) soooo yummy ! Do not forget to try the best coffee in Bangkok old town at PA PRANK also.","You can call ""San Chao Pho Sua"" in Thai language",Family,2019-03-31,5,Tiger God Shrine,Bangkok,P03013449
86,0,7660023,en,646550113,"Very lively Taoist shrine full with worshipers offering flowers, oranges, bananas, eggs, burning incense and adding oil to enable candle light. In the entry area Chinese opera is performed on a regular basis. The atmosphere is very relaxed. Here no signs: remove your shoes, make donation or entrance fees. Everybody is welcome,

The colorful shrine is beautifully adorned with dragon images and carvings in gold color. Nearby are many stalls where offerings can be bought. Many Chinese Thai people visit. The shrine is closed in the evenings and at night.",A shrine with Chinese opera,Solo travel,2019-01-31,4,Tiger God Shrine,Bangkok,P03013449
87,1,7660023,en,586347780,"This is a real place of worship and not a touristic attraction, and you will rarely see foreigners there. It is a very popular merit making place among the old Chinese community. Very colourful and everything very traditional Chinese style including paper burning, giant candles, bells and incent sticks",Authentic,Friends getaway,2018-04-30,5,Tiger God Shrine,Bangkok,P03013449
88,1,13347726,en,961859718,"Mixed emotions. The tigers appear to be in enclosures that are not big enough for them. Although sign boards claim they are not sedated, they appear to be too tame to have not been given anything other than some sort of calming drug. The keepers control them by hitting the tigers with sticks even though the boards state they don't hit the tigers! 
I'm not sure if I would recommend or not. Wild animals really must be in natural habitats or sanctuaries where they are cared for with love and sympathy.",Mixed Emotions,Family,2024-07-31,3,Tiger Kingdom Phuket,Bangkok,P03013449
